,longest_idle_time,score,goal,calorie,run_time,deviceuuid,update_time,longest_active_time,day_time,walk_time,active_time,distance,others_time,step_count,create_time
801,22140000,0,-1,605.8381,231148,jQfnryI8/B,2018-01-12 15:12:41.718,850302,1515628800000,8159667,8390815,10040.568,0,13269,2018-01-11 05:00:00.619
802,20640000,0,-1,605.6893,16481,jQfnryI8/B,2018-03-09 12:41:05.226,2550312,1520467200000,5559800,8126593,6627.3486,2550312,10110,2018-03-08 05:00:02.170
803,22980000,160,60,545.94867,940498,jQfnryI8/B,2018-12-03 14:35:47.332,1221364,1543708800000,3658083,5819945,6929.136,1221364,8477,2018-12-02 05:00:01.119
804,33060000,111,60,323.08002,157692,jQfnryI8/B,2016-07-27 04:35:01.406,420000,1469491200000,3906374,4064066,5650.679,0,6951,2016-07-26 07:00:01.648
805,27300000,0,-1,400.73788,26000,jQfnryI8/B,2018-01-02 21:08:14.853,1175537,1514764800000,5723537,5749537,6834.158,0,9104,2018-01-01 08:00:02.249
806,17040000,0,-1,499.36996,45051,jQfnryI8/B,2017-04-08 02:41:57.457,420000,1491523200000,6970824,7015875,8816.461,0,11364,2017-04-07 04:00:01.614
807,67680000,0,-1,2.54,2000,jQfnryI8/B,2017-09-08 22:53:02.120,12006,1504828800000,30682,32682,47.04,0,51,2017-09-08 04:00:27.437
808,48059999,0,-1,1.51,0,jQfnryI8/B,2017-11-01 12:08:41.122,10005,1509408000000,18676,18676,23.45,0,28,2017-10-31 04:00:00.559
809,35099999,0,-1,8.909999000000003,400,jQfnryI8/B,2017-06-11 12:15:00.035,22678,1497052800000,137402,137802,164.34999,0,207,2017-06-10 04:00:37.087
810,26100000,208,60,537.7615,38311,jQfnryI8/B,2018-09-27 17:04:17.062,861496,1537920000000,6927699,7573586,8648.458,607576,11334,2018-09-26 04:52:02.543
811,19500000,0,-1,396.16498,9583,jQfnryI8/B,2018-06-29 00:07:26.271,792052,1530057600000,5592529,5602112,6869.885,0,8975,2018-06-27 04:00:30.286
812,24180000,0,-1,442.36993,48279,jQfnryI8/B,2017-02-02 04:35:00.836,840000,1485907200000,5953082,6001361,7810.47,0,10151,2017-02-01 08:00:01.237
813,23280000,168,60,480.81393,800,jQfnryI8/B,2018-11-26 14:14:23.173,3592328,1543104000000,2560710,6153838,2848.879000000001,3592328,4863,2018-11-25 05:00:00.617
814,25620000,0,-1,280.32993,54847,jQfnryI8/B,2017-09-12 00:15:00.410,660000,1505088000000,3554608,3609455,4831.65,0,6149,2017-09-11 04:15:00.397
815,28740000,96,60,260.50992,52000,jQfnryI8/B,2016-08-20 03:20:53.296,600000,1471564800000,3494210,3546210,4593.83,0,5826,2016-08-19 07:00:07.943
816,14820000,0,-1,138.88,12637,jQfnryI8/B,2017-01-30 04:34:59.570,360000,1485648000000,1953581,1966218,2439.0398,0,3110,2017-01-29 08:00:01.551
817,22680000,0,-1,1251.5511,561730,jQfnryI8/B,2018-01-11 14:05:55.844,4493066,1515542400000,3095225,11662911,6103.3223,8005956,11103,2018-01-10 05:08:43.160
818,38220000,0,-1,296.59995,72018,jQfnryI8/B,2016-11-02 05:48:02.560,480000,1477958400000,3958543,4030561,5241.431,0,6704,2016-11-01 07:00:01.914
819,23700000,0,-1,364.18,64551,jQfnryI8/B,2017-01-12 03:55:00.990,480000,1484092800000,4857468,4922019,6300.7183,0,8087,2017-01-11 08:00:33.344
820,28560000,0,-1,6.98,0,jQfnryI8/B,2017-10-13 22:29:42.435,27347,1507852800000,100717,100717,123.88999,0,151,2017-10-13 04:15:00.371
821,27780000,125,60,390.9699700000001,79496,jQfnryI8/B,2016-08-06 15:17:22.892,540000,1470268800000,4450181,4529677,6232.299,0,7858,2016-08-04 07:00:00.597
822,11520000,0,-1,707.4001,200778,jQfnryI8/B,2017-12-29 20:01:32.991,780000,1514419200000,10111830,10312608,12226.832,0,16454,2017-12-28 08:11:48.183
823,17460000,0,-1,533.4107,9016,jQfnryI8/B,2018-03-21 09:53:45.053,2372971,1521504000000,5384102,6593118,5987.1353,1200000,8872,2018-03-20 04:53:02.055
824,15000000,0,-1,452.20456,40621,jQfnryI8/B,2018-08-10 23:54:15.007,914990,1533772800000,6326054,6366675,7929.085,0,10311,2018-08-09 04:00:01.227
825,23880000,160,60,473.62482,9646,jQfnryI8/B,2018-12-11 13:17:49.889,3996208,1544400000000,1885309,5841312,2089.001,3946357,4775,2018-12-10 05:00:00.790
826,34980000,0,-1,269.28998,23511,jQfnryI8/B,2016-11-12 07:55:02.659,840000,1478822400000,3940137,3963648,4831.22,0,6141,2016-11-11 08:00:02.401
827,23400000,0,-1,48.13,7600,jQfnryI8/B,2017-08-13 00:15:01.486,60000,1502496000000,699016,706616,882.74,0,1067,2017-08-12 04:04:49.938
828,52980000,0,-1,473.86002,483432,jQfnryI8/B,2016-07-21 04:54:22.113,540000,1468972800000,4145228,4628660,7051.11,0,8401,2016-07-20 07:00:38.800
829,29880000,0,-1,284.91006,66972,jQfnryI8/B,2017-05-14 21:43:53.997,420000,1494720000000,3979320,4046292,5192.759,0,6539,2017-05-14 04:00:05.994
830,35580000,46,60,109.24,800,jQfnryI8/B,2018-10-08 23:18:18.342,60000,1538870400000,1708824,1709624,1958.4102,0,2586,2018-10-07 05:39:05.755
831,32400000,0,-1,535.7798,186301,jQfnryI8/B,2017-07-06 01:55:00.406,1020000,1499212800000,6717588,6903889,9575.15,0,11914,2017-07-05 04:00:01.895
832,21660000,0,-1,99.39,34487,jQfnryI8/B,2017-02-10 06:21:06.943,120000,1486598400000,1317359,1351846,1674.05,0,2114,2017-02-09 08:00:01.359
833,49380000,78,60,214.68999,37908,jQfnryI8/B,2016-07-19 03:54:59.806,360000,1468800000000,2827082,2864990,3729.4,0,4798,2016-07-18 07:00:38.480
834,22500000,0,-1,306.61002,41203,jQfnryI8/B,2017-03-29 01:25:05.498,360000,1490659200000,4166239,4207442,5318.5103,0,6824,2017-03-28 04:00:01.983
835,11820000,0,-1,857.37946,36352,jQfnryI8/B,2018-01-22 13:10:09.563,3957443,1516492800000,2116939,9060173,2492.3318,6906882,7479,2018-01-21 06:14:44.245
836,22680000,0,-1,818.00757,9741,jQfnryI8/B,2018-03-31 13:26:49.651,2789744,1522368000000,12521370,12531111,14373.7,0,19935,2018-03-30 04:00:01.002
837,30660000,213,60,512.6533,15933,jQfnryI8/B,2018-12-31 14:49:43.267,1232063,1546128000000,7731796,7747729,9096.172,0,12171,2018-12-30 05:00:00.922
838,18720000,0,-1,367.17007,148401,jQfnryI8/B,2016-06-25 14:40:10.497,780000,1465776000000,4678860,4827261,6562.1190000000015,0,8046,2016-06-25 14:40:10.497
839,25920000,0,-1,457.45,15501,jQfnryI8/B,2017-07-13 01:55:00.190,780000,1499817600000,6252477,6267978,8282.539,0,10657,2017-07-12 04:00:00.546
840,25920000,0,-1,321.18,107533,jQfnryI8/B,2017-03-28 01:12:43.105,360000,1490572800000,4086269,4193802,5568.721,0,7018,2017-03-27 04:00:01.499
841,28860000,178,60,454.80264000000005,18881,jQfnryI8/B,2018-10-12 22:22:32.769,789200,1539129600000,6435179,6454060,7873.279,0,10337,2018-10-10 04:26:57.543
842,28800000,0,-1,336.46994,20120,jQfnryI8/B,2017-02-11 05:01:06.274,780000,1486684800000,4803189,4823309,6028.5215,0,7788,2017-02-10 08:00:01.591
843,15060000,0,-1,462.87003,24115,jQfnryI8/B,2017-06-29 02:10:38.290,780000,1498608000000,6382258,6406373,8290.969000000001,0,10749,2017-06-28 04:01:06.950
844,11700000,0,-1,802.2518299999998,19669,jQfnryI8/B,2018-05-12 12:06:50.968,3899089,1525996800000,6430465,10349223,7878.486,3899089,12080,2018-05-11 04:02:32.080
845,24120000,0,-1,452.97742,13933,jQfnryI8/B,2018-08-14 21:13:15.920,966307,1534118400000,6612861,6626794,7976.2783,0,10673,2018-08-13 04:03:04.349
846,28740000,0,-1,346.91995,52179,jQfnryI8/B,2017-10-21 01:00:12.770,660000,1508457600000,4615194,4667373,6147.871,0,7851,2017-10-20 04:01:01.694
847,37020000,181,60,472.9699,38717,jQfnryI8/B,2016-09-23 04:11:51.938,780000,1474502400000,6568686,6607403,8483.261,0,10975,2016-09-22 07:00:56.567
848,44220000,60,60,148.25998,23200,jQfnryI8/B,2016-09-09 20:39:28.619,360000,1473379200000,2173940,2197140,2746.8804,0,3475,2016-09-09 07:00:01.367
849,35400000,45,60,115.41,16000,jQfnryI8/B,2016-10-09 06:09:31.346,60000,1475884800000,1636788,1652788,2034.4402,0,2511,2016-10-08 07:02:18.265
850,29580000,0,-1,409.16992,37083,jQfnryI8/B,2017-10-06 02:11:38.511,1320000,1507161600000,5472788,5509871,7701.0986,0,9690,2017-10-05 04:00:47.227
851,26700000,0,-1,11.36,0,jQfnryI8/B,2017-07-12 01:47:13.213,44022,1499731200000,180757,180757,216.93002,0,271,2017-07-11 04:00:00.514
852,24600000,0,-1,311.64938,24742,jQfnryI8/B,2018-07-08 01:10:34.212,848034,1530835200000,4493747,4518489,5697.6934,0,7292,2018-07-06 04:00:00.697
853,25620000,0,-1,397.76996,39198,jQfnryI8/B,2017-09-19 00:15:00.315,720000,1505692800000,5313461,5352659,7119.0415,0,9038,2017-09-18 04:01:00.566
854,41940000,0,-1,167.59999,162673,jQfnryI8/B,2017-06-19 02:55:00.729,60000,1497744000000,1758252,1920925,2762.8606,0,3092,2017-06-18 04:15:00.294
855,50580000,66,60,167.34996,13600,jQfnryI8/B,2016-10-02 06:35:00.988,480000,1475280000000,2428794,2442394,3028.3699,0,3836,2016-10-01 07:15:01.242
856,23820000,0,-1,82.44,6699,jQfnryI8/B,2017-09-25 01:15:01.796,180000,1506211200000,1229174,1235873,1565.5299,0,1940,2017-09-24 04:09:26.862
857,28440000,215,60,610.5999,342543,jQfnryI8/B,2016-09-01 06:56:20.144,240000,1472601600000,7442557,7785100,10539.789,0,12411,2016-08-31 07:00:02.609
858,19620000,0,-1,316.27997,33360,jQfnryI8/B,2017-07-07 23:55:01.447,720000,1499385600000,4254144,4287504,5642.16,0,7260,2017-07-07 04:00:00.369
859,27960000,0,-1,572.76,64967,jQfnryI8/B,2016-10-31 03:35:00.948,480000,1477785600000,8245957,8310924,10412.507,0,13017,2016-10-30 07:00:01.718
860,39960000,0,-1,409.04996,68585,jQfnryI8/B,2017-05-20 01:19:59.493,300000,1495152000000,5805515,5874100,7494.1997,0,9470,2017-05-19 04:00:06.246
861,30540000,0,-1,721.7062400000002,1923944,jQfnryI8/B,2018-08-07 22:40:30.652,1911144,1533427200000,6067325,7991269,11006.719,0,13426,2018-08-05 04:00:00.977
862,25020000,0,-1,708.7101,625520,jQfnryI8/B,2018-01-10 19:29:22.598,1800000,1515456000000,3776152,6201672,6606.904,1800000,7528,2018-01-09 07:37:14.121
863,26220000,0,-1,325.1300700000001,41241,jQfnryI8/B,2017-06-20 01:10:38.579,660000,1497830400000,4400982,4442223,5935.2007,0,7554,2017-06-19 04:00:55.421
864,38580000,0,-1,42.019993,7835,jQfnryI8/B,2016-12-29 05:15:01.132,60000,1482883200000,626925,634760,810.7298599999998,0,967,2016-12-28 08:01:36.542
865,30060000,0,-1,247.78993,59223,jQfnryI8/B,2016-06-25 14:40:10.220,540000,1465516800000,3359481,3418704,4205.25,0,5354,2016-06-25 14:40:10.220
866,11460000,0,-1,563.71063,58454,jQfnryI8/B,2018-04-28 13:14:28.194,752810,1524700800000,8112529,8170983,9683.724,0,12973,2018-04-26 04:00:14.043
867,32160000,0,-1,371.7799,72077,jQfnryI8/B,2016-12-22 06:14:59.749,1020000,1482278400000,5136693,5208770,6473.1313,0,8332,2016-12-21 08:01:01.553
868,23040000,0,-1,426.00992,79680,jQfnryI8/B,2018-08-13 16:27:08.003,660000,1533945600000,5905564,5985244,7726.2896,0,9696,2018-08-11 04:00:00.898
869,32280000,0,-1,376.47992,29855,jQfnryI8/B,2017-05-23 01:30:11.450,600000,1495411200000,5381158,5411013,6873.739000000001,0,8939,2017-05-22 04:15:02.279
870,24060000,0,-1,478.00058,46390,jQfnryI8/B,2018-07-17 23:27:49.953,662050,1531699200000,6644447,6690837,8601.976999999999,0,11044,2018-07-16 04:00:00.922
871,42240000,0,-1,180.28001,23889,jQfnryI8/B,2017-06-25 18:10:46.702,480000,1498348800000,2519216,2543105,3359.7402,0,4165,2017-06-25 04:00:01.548
872,36480000,0,-1,248.59177000000003,7600,jQfnryI8/B,2017-12-18 12:58:38.864,521456,1513468800000,2929663,3458719,3006.4143,521456,4462,2017-12-17 05:00:00.490
873,33720000,0,-1,372.89005,46006,jQfnryI8/B,2017-01-10 05:21:05.617,360000,1483920000000,4854763,4900769,6275.7583,0,8169,2017-01-09 08:00:01.710
874,25980000,0,-1,319.40994,21922,jQfnryI8/B,2017-08-10 02:40:50.511,660000,1502236800000,4275348,4297270,5645.5293,0,7258,2017-08-09 04:00:02.574
875,30180000,36,60,86.700005,400,jQfnryI8/B,2018-10-05 21:51:03.284,45356,1538611200000,1357345,1357745,1497.8771,0,2036,2018-10-04 04:00:24.529
876,22380000,0,-1,77.770004,0,jQfnryI8/B,2018-07-15 17:23:57.430,120000,1531526400000,1210515,1210515,1408.6152,0,1836,2018-07-14 04:00:00.594
877,26880000,0,-1,515.0198,86731,jQfnryI8/B,2016-08-12 03:27:05.751,420000,1470873600000,6856191,6942922,9043.689,0,11591,2016-08-11 07:00:02.413
878,17460000,0,-1,445.6811,28659,jQfnryI8/B,2018-05-06 13:34:23.176,983381,1525392000000,6888996,6917655,7639.746,0,10543,2018-05-04 04:00:01.301
879,21000000,0,-1,656.20966,141717,jQfnryI8/B,2017-12-24 18:54:15.785,660000,1513987200000,9352067,9493784,10945.0625,0,15230,2017-12-23 08:00:01.554
880,25020000,0,-1,150.30995,35425,jQfnryI8/B,2016-06-25 14:40:10.850,240000,1466121600000,2068139,2103564,2687.2407,0,3287,2016-06-25 14:40:10.850
881,11700000,171,60,444.8859,12366,jQfnryI8/B,2018-11-17 15:49:32.239,1153712,1541980800000,6232101,6244467,7609.847,0,10040,2018-11-12 05:00:00.686
882,23760000,0,-1,432.10995,40875,jQfnryI8/B,2017-07-27 01:37:00.492,1620000,1501027200000,5901351,5942226,7897.769,0,10136,2017-07-26 04:00:00.380
883,24060000,0,-1,384.4997,25355,jQfnryI8/B,2018-06-15 02:18:18.505,934216,1528848000000,5364968,5390323,6784.722,0,8610,2018-06-13 04:01:24.640
884,27300000,0,-1,10.34,0,jQfnryI8/B,2017-05-18 01:55:16.119,32683,1494979200000,152076,152076,177.37003,0,228,2017-05-17 04:00:02.476
885,12120000,0,-1,819.44995,9738,jQfnryI8/B,2018-09-05 13:44:55.627,2050841,1536019200000,6741338,10565284,8613.776,3814208,11907,2018-09-04 04:01:00.081
886,18840000,0,-1,408.63016,39918,jQfnryI8/B,2018-02-07 13:13:49.717,1800000,1517875200000,2148550,3988468,2546.6804,1800000,3400,2018-02-06 05:14:07.009
887,22800000,0,-1,457.86517,25366,jQfnryI8/B,2018-04-03 11:08:38.632,856036,1522627200000,6535323,6560689,7868.025,0,10494,2018-04-02 04:00:00.965
888,22560000,0,-1,499.33005,6424,jQfnryI8/B,2017-02-18 06:15:00.398,900000,1487289600000,7277385,7283809,8701.731,0,11518,2017-02-17 08:00:01.713
889,14280000,0,-1,282.72995,10773,jQfnryI8/B,2018-08-17 21:17:48.872,120000,1534291200000,4276030,4286803,4962.77,0,6541,2018-08-15 04:00:29.233
890,36600000,0,-1,30.61,1200,jQfnryI8/B,2017-09-06 00:43:13.552,120000,1504569600000,465536,466736,564.62,0,704,2017-09-05 04:00:00.474
891,15240000,123,60,305.58902,30000,jQfnryI8/B,2018-11-12 15:15:27.909,120000,1541635200000,4498098,4528098,5383.8247,0,6893,2018-11-08 05:00:57.307
892,36299999,0,-1,2.41,0,jQfnryI8/B,2017-06-25 15:44:22.343,12673,1498262400000,36018,36018,44.29,0,54,2017-06-24 04:05:06.253
893,23040000,0,-1,865.4987,48522,jQfnryI8/B,2018-08-24 11:39:48.074,1582776,1534982400000,12543363,12591885,14146.523,0,19485,2018-08-22 22:01:01.843
894,12119999,0,-1,269.07004,24575,jQfnryI8/B,2018-08-19 04:27:18.320,420000,1534550400000,3997061,4021636,4824.668,0,6263,2018-08-18 04:01:01.843
895,28080000,0,-1,207.70998,78414,jQfnryI8/B,2016-06-25 14:40:10.588,180000,1465862400000,2704983,2783397,3601.5398,0,4367,2016-06-25 14:40:10.588
896,28980000,40,60,119.95,23790,jQfnryI8/B,2018-12-22 16:25:14.834,240000,1545350400000,1486785,1510575,1723.0481,0,2364,2018-12-21 06:35:55.350
897,11700000,0,-1,495.19907,6800,jQfnryI8/B,2018-04-23 11:38:28.284,1500000,1524182400000,7674656,7681456,8558.821,0,12128,2018-04-20 04:00:00.948
898,22440000,0,-1,1062.3046,34320,jQfnryI8/B,2018-05-26 15:05:23.204,5019395,1527206400000,8850890,13904605,10877.98,5019395,15905,2018-05-25 04:00:00.645
899,34860000,0,-1,329.67993,54326,jQfnryI8/B,2016-10-19 05:06:38.671,480000,1476748800000,4530201,4584527,5830.9907,0,7396,2016-10-18 07:00:01.672
900,28320000,0,-1,346.78995,31726,jQfnryI8/B,2016-11-25 05:08:57.825,480000,1479945600000,4815915,4847641,6214.9090000000015,0,8083,2016-11-24 08:00:02.449
901,34140000,0,-1,36.739998,2800,jQfnryI8/B,2017-11-04 01:25:01.360,120000,1509667200000,558279,561079,675.14,0,844,2017-11-03 04:00:00.634
902,14640000,135,60,320.31998,12351,jQfnryI8/B,2018-12-26 19:28:59.708,360000,1545609600000,4877000,4889351,5794.1323,0,7468,2018-12-24 05:15:29.873
903,33600000,0,-1,52.309998,9074,jQfnryI8/B,2017-08-28 02:19:56.366,120000,1503792000000,741714,750788,999.1099,0,1208,2017-08-27 04:00:00.452
904,30300000,0,-1,469.67996,248400,jQfnryI8/B,2018-01-13 23:43:47.661,1800000,1515715200000,2285719,4334119,3258.5317,1800000,4524,2018-01-12 05:00:34.716
905,42900000,0,-1,148.91002,27273,jQfnryI8/B,2016-10-27 16:09:38.591,120000,1477008000000,2112675,2139948,2666.79,0,3307,2016-10-21 07:00:01.679
906,26520000,0,-1,342.6500200000001,24882,jQfnryI8/B,2016-11-10 05:03:12.939,420000,1478649600000,4803772,4828654,6022.7407,0,7828,2016-11-09 08:00:01.711
907,25200000,0,-1,485.08997,38893,jQfnryI8/B,2016-12-17 04:46:30.317,480000,1481846400000,6734142,6773035,8486.398000000001,0,10987,2016-12-16 08:00:01.805
908,25080000,0,-1,202.89,95612,jQfnryI8/B,2016-06-25 14:40:10.939,120000,1466208000000,2666146,2761758,3570.7996,0,4273,2016-06-25 14:40:10.939
909,18480000,181,60,496.74475,19553,jQfnryI8/B,2018-11-28 12:37:24.425,972762,1543276800000,6577776,6597329,8259.594000000001,0,10816,2018-11-27 11:02:59.545
910,45180000,158,60,413.38995,22134,jQfnryI8/B,2016-08-03 05:06:48.113,1140000,1470096000000,5733247,5755381,7294.08,0,9528,2016-08-02 07:00:26.371
911,36780000,0,-1,324.06995,32860,jQfnryI8/B,2016-11-13 03:36:50.773,240000,1478908800000,4629565,4662425,5825.7305,0,7271,2016-11-12 08:00:01.998
912,23040000,0,-1,922.12366,1682760,jQfnryI8/B,2017-12-25 18:36:05.245,2109497,1514073600000,5397321,9189578,10954.23,2109497,13912,2017-12-24 08:26:30.019
913,22260000,0,-1,14.02,0,jQfnryI8/B,2017-09-14 01:23:02.712,20010,1505260800000,218109,218109,260.2,0,327,2017-09-13 04:00:09.329
914,21120000,0,-1,411.83002,47066,jQfnryI8/B,2017-11-06 23:21:25.341,600000,1509926400000,5188356,5235422,6932.469,0,8976,2017-11-06 05:00:01.554
915,7380000,0,-1,473.0016,54288,jQfnryI8/B,2018-09-11 21:22:51.466,792170,1536451200000,6685576,6739864,8198.95,0,10625,2018-09-09 04:00:06.593
916,34620000,0,-1,102.39001,7600,jQfnryI8/B,2017-12-04 02:53:05.956,240000,1512259200000,1497812,1505412,1959.12,0,2413,2017-12-03 05:01:01.549
917,34320000,0,-1,13.48,800,jQfnryI8/B,2017-09-04 18:55:00.361,41354,1504483200000,196765,197565,244.2,0,297,2017-09-04 04:04:50.106
918,21780000,0,-1,127.86,21317,jQfnryI8/B,2018-07-03 11:56:39.783,60000,1530489600000,1870173,1891490,2192.4001,0,2890,2018-07-02 04:00:01.255
919,17580000,235,60,650.3181,19254,jQfnryI8/B,2018-09-18 21:25:35.427,3353553,1537142400000,5108668,8481475,6110.1216,3353553,9696,2018-09-17 04:00:52.249
920,26220000,0,-1,155.13,19107,jQfnryI8/B,2017-10-28 23:55:00.790,180000,1509148800000,2198868,2217975,2816.5898,0,3516,2017-10-28 04:00:45.825
921,25980000,0,-1,425.96,16404,jQfnryI8/B,2017-05-03 01:13:08.107,540000,1493683200000,6004091,6020495,7552.3306,0,9861,2017-05-02 04:01:02.553
922,22800000,0,-1,568.9540000000002,20098,jQfnryI8/B,2018-06-18 22:05:58.995,2338888,1529193600000,8803295,8823393,10170.239,0,14076,2018-06-17 04:12:09.933
923,25380000,0,-1,1142.5599,138908,jQfnryI8/B,2016-08-14 05:54:33.987,1080000,1471046400000,12813029,12951937,14426.313999999997,0,21141,2016-08-13 07:00:02.282
924,30360000,0,-1,330.50003,16145,jQfnryI8/B,2017-02-24 07:59:56.473,480000,1487808000000,4675174,4691319,5885.1190000000015,0,7543,2017-02-23 08:00:01.849
925,27060000,0,-1,100.639984,12957,jQfnryI8/B,2017-08-30 01:15:01.214,360000,1503964800000,1422894,1435851,1879.81,0,2333,2017-08-29 04:00:00.318
926,20700000,0,-1,824.6826,1910653,jQfnryI8/B,2018-01-01 20:37:31.362,1881177,1514678400000,6480136,8390789,12415.762,0,14626,2017-12-31 08:46:12.007
927,40560000,221,60,565.21,63358,jQfnryI8/B,2016-08-07 04:59:52.241,1140000,1470441600000,7926743,7990101,10017.26,0,12802,2016-08-06 07:00:00.426
928,23400000,0,-1,747.6526,29881,jQfnryI8/B,2018-03-05 22:55:35.038,2137247,1520121600000,7745126,9575007,7967.4659999999985,1800000,12082,2018-03-04 05:45:41.092
929,23280000,0,-1,498.29,79276,jQfnryI8/B,2018-01-31 13:14:36.164,1800000,1517270400000,3485237,5364513,4093.8225,1800000,5558,2018-01-30 05:00:01.745
930,19140000,0,-1,640.4716,89164,jQfnryI8/B,2018-01-19 14:59:53.999,1857570,1516233600000,6265236,8211970,7804.0723,1857570,11466,2018-01-18 05:00:00.459
931,15660000,220,60,584.856,53682,jQfnryI8/B,2018-12-01 16:03:26.738,767259,1543363200000,7922713,7976395,10009.615,0,13005,2018-11-28 05:00:01.575
932,29640000,0,-1,259.39,32546,jQfnryI8/B,2017-01-20 05:55:02.108,780000,1484784000000,3466370,3498916,4653.0186,0,5889,2017-01-19 08:01:04.591
933,20400000,0,-1,543.81335,1633182,jQfnryI8/B,2018-09-05 13:44:55.189,1615239,1535846400000,2944533,4577715,7843.5996,0,8442,2018-09-02 04:01:34.370
934,24180000,256,60,726.2388,87754,jQfnryI8/B,2018-10-20 19:15:28.106,3345943,1539734400000,5842230,9275927,7255.319,3345943,12105,2018-10-17 04:00:48.493
935,29700000,81,60,225.19998,66919,jQfnryI8/B,2016-08-29 06:19:20.449,540000,1472342400000,2939155,3006074,4012.9592,0,5009,2016-08-28 07:00:37.469
936,24960000,118,60,306.22302,35189,jQfnryI8/B,2018-11-04 13:17:39.932,699754,1541030400000,4290320,4325509,5543.939,0,7065,2018-11-01 06:24:57.395
937,28440000,0,-1,376.37,47723,jQfnryI8/B,2017-02-17 02:46:03.068,1980000,1487203200000,5162034,5209757,6547.64,0,8473,2017-02-16 08:00:01.529
938,33900000,70,60,180.15,24400,jQfnryI8/B,2019-01-02 23:19:09.574,60000,1546300800000,2525202,2549602,2824.7275,0,3862,2019-01-01 05:00:31.378
939,21120000,0,-1,571.5627,1657403,jQfnryI8/B,2018-09-17 13:46:47.887,1604033,1537056000000,2773699,4431102,7688.374,0,8013,2018-09-16 04:01:23.513
940,29820000,0,-1,661.87463,93180,jQfnryI8/B,2018-05-06 13:34:23.374,917478,1525478400000,10033526,10126706,11556.569,0,15755,2018-05-05 04:00:01.239
941,31020000,0,-1,140.97,26163,jQfnryI8/B,2017-11-03 02:09:03.991,240000,1509580800000,1920972,1947135,2536.9697,0,3143,2017-11-02 04:00:00.491
942,31500000,0,-1,456.13016,41673,jQfnryI8/B,2017-02-07 04:08:02.929,600000,1486339200000,6636787,6678460,8413.52,0,10562,2017-02-06 08:00:42.888
943,17580000,0,-1,765.82104,7702,jQfnryI8/B,2018-06-13 11:51:39.756,3101037,1528675200000,6995087,10103826,8529.181999999999,3101037,11859,2018-06-11 04:03:44.534
944,25920000,123,60,326.31995,28644,jQfnryI8/B,2016-08-16 05:58:35.628,720000,1471219200000,4495071,4523715,5893.0605,0,7549,2016-08-15 07:15:00.852
945,33720000,120,60,321.99994,40036,jQfnryI8/B,2016-08-18 04:34:59.366,720000,1471392000000,4330918,4370954,5697.1309999999985,0,7365,2016-08-17 07:00:02.709
946,32279999,0,-1,69.04001600000001,2000,jQfnryI8/B,2017-11-27 07:31:21.018,120000,1511654400000,1073780,1075780,1318.2501,0,1634,2017-11-26 06:07:58.511
947,15180000,0,-1,737.07434,6400,jQfnryI8/B,2018-09-10 00:56:56.091,3528419,1536192000000,6175629,9710448,7508.324,3528419,11216,2018-09-06 04:00:00.701
948,26460000,0,-1,256.19,15600,jQfnryI8/B,2017-05-07 01:35:01.925,240000,1494028800000,3839956,3855556,4744.5005,0,6038,2017-05-06 04:00:01.485
