,heart_rate,deviceuuid,max,min,time_offset,local_start_time,local_end_time
11861,60.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-25 00:40:29.310,2018-11-25 00:40:29.310
11862,69.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-18 06:40:54.506,2018-06-18 06:40:54.506
11863,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-08 05:50:29.297,2018-12-08 05:50:29.297
11864,62.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-10 01:40:29.293,2018-10-10 01:40:29.293
11865,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-24 23:40:51.375,2018-10-24 23:40:51.375
11866,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-16 02:00:29.292,2018-07-16 02:00:29.292
11867,75.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-12 14:10:56.527,2018-07-12 14:10:56.527
11868,64.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-07 21:50:58.535,2018-06-07 21:50:58.535
11869,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-28 04:20:29.295,2018-09-28 04:20:29.295
11870,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-26 06:10:29.255,2018-07-26 06:10:29.255
11871,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-07 04:30:29.281,2018-10-07 04:30:29.281
11872,50.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-31 00:30:29.263,2018-05-31 00:30:29.263
11873,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-02 23:50:29.303,2018-08-02 23:50:29.303
11874,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-15 22:30:29.321,2018-12-15 22:30:29.321
11875,64.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-25 03:10:59.528,2018-10-25 03:10:59.528
11876,49.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-29 19:50:29.309,2018-05-29 19:50:29.309
11877,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-07 17:20:38.175,2018-08-07 17:20:38.175
11878,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-21 18:40:29.261,2018-09-21 18:40:29.261
11879,61.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-25 17:50:41.873,2018-11-25 17:50:41.873
11880,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-27 11:40:29.275,2018-07-27 11:40:29.275
11881,83.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-27 08:41:18.327,2018-09-27 08:41:18.327
11882,67.0,F/D7+hL5E5,69.0,65.0,UTC-0400,2018-06-23 17:00:00.000,2018-06-23 17:59:59.999
11883,71.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-25 03:30:29.357,2018-09-25 03:30:29.357
11884,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-16 00:10:29.242,2018-07-16 00:10:29.242
11885,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-27 22:50:29.281,2018-09-27 22:50:29.281
11886,63.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-10 02:50:34.680,2018-10-10 02:50:34.680
11887,57.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-21 23:20:29.297,2018-12-21 23:20:29.297
11888,51.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-30 02:31:04.496,2018-09-30 02:31:04.496
11889,61.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-02 00:10:29.311,2018-12-02 00:10:29.311
11890,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-06 11:00:29.889,2018-09-06 11:00:29.889
11891,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-06 01:00:29.879,2018-10-06 01:00:29.879
11892,64.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-29 23:10:29.302,2018-10-29 23:10:29.302
11893,51.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-11 04:40:58.504,2018-11-11 04:40:58.504
11894,58.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-08 09:41:00.524,2018-12-08 09:41:00.524
11895,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-13 04:10:29.234,2018-07-13 04:10:29.234
11896,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-27 05:20:58.470,2018-06-27 05:20:58.470
11897,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-22 06:20:29.314,2018-07-22 06:20:29.314
11898,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-05 05:00:29.231,2018-09-05 05:00:29.231
11899,68.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-16 14:20:29.272,2018-09-16 14:20:29.272
11900,83.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-15 09:20:36.946,2018-07-15 09:20:36.946
11901,50.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-04 02:30:51.445,2018-10-04 02:30:51.445
11902,64.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-30 22:30:29.280,2018-07-30 22:30:29.280
11903,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-30 19:50:33.810,2018-09-30 19:50:33.810
11904,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-13 01:10:51.490,2018-09-13 01:10:51.490
11905,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-12 07:10:29.302,2018-06-12 07:10:29.302
11906,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-28 05:50:51.491,2018-07-28 05:50:51.491
11907,51.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-09 01:20:51.490,2018-11-09 01:20:51.490
11908,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-03 00:40:29.237,2018-09-03 00:40:29.237
11909,49.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-24 06:30:29.259,2018-12-24 06:30:29.259
11910,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-18 00:50:29.241,2018-07-18 00:50:29.241
11911,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-29 07:00:29.244,2018-07-29 07:00:29.244
11912,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-23 21:40:29.317,2018-09-23 21:40:29.317
11913,60.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-02 17:50:29.297,2018-12-02 17:50:29.297
11914,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-16 15:10:29.266,2018-06-16 15:10:29.266
11915,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-31 03:50:58.480,2018-05-31 03:50:58.480
11916,63.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-24 05:00:29.288,2018-05-24 05:00:29.288
11917,66.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-01 21:40:29.307,2018-12-01 21:40:29.307
11918,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-22 22:40:29.305,2018-05-22 22:40:29.305
11919,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-30 19:40:34.028,2018-11-30 19:40:34.028
11920,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-30 22:50:29.266,2018-07-30 22:50:29.266
11921,64.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-24 23:40:29.296,2018-08-24 23:40:29.296
11922,62.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-15 20:50:29.285,2018-06-15 20:50:29.285
11923,57.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-25 05:00:29.279,2018-11-25 05:00:29.279
11924,59.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-17 02:20:29.327,2018-11-17 02:20:29.327
11925,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-16 05:30:29.252,2018-07-16 05:30:29.252
11926,77.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-22 23:20:58.756,2018-05-22 23:20:58.756
11927,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-04 22:50:29.311,2018-08-04 22:50:29.311
11928,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-04 01:30:29.310,2018-09-04 01:30:29.310
11929,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-07 09:10:29.298,2018-10-07 09:10:29.298
11930,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-24 16:20:35.290,2018-06-24 16:20:35.290
11931,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-05 01:30:29.253,2018-09-05 01:30:29.253
11932,56.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-23 03:10:59.495,2018-12-23 03:10:59.495
11933,61.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-04 06:20:29.289,2018-12-04 06:20:29.289
11934,62.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-13 08:50:58.744,2018-12-13 08:50:58.744
11935,52.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-29 04:00:59.474,2018-11-29 04:00:59.474
11936,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-11 19:00:29.321,2018-09-11 19:00:29.321
11937,59.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-25 19:50:39.172,2018-12-25 19:50:39.172
11938,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-08 22:40:29.233,2018-07-08 22:40:29.233
11939,48.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-16 01:00:51.467,2018-12-16 01:00:51.467
11940,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-13 16:50:29.272,2018-07-13 16:50:29.272
11941,72.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-28 12:50:52.604,2018-10-28 12:50:52.604
11942,64.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-24 03:20:29.264,2018-11-24 03:20:29.264
11943,73.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-12 10:10:29.288,2018-09-12 10:10:29.288
11944,55.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-01-28 03:30:29.316,2018-01-28 03:30:29.316
11945,69.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-22 16:20:41.363,2018-08-22 16:20:41.363
11946,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-22 03:40:29.259,2018-07-22 03:40:29.259
11947,50.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-17 02:50:59.541,2018-09-17 02:50:59.541
11948,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-10 00:00:29.320,2018-09-10 00:00:29.320
11949,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-27 16:30:58.491,2018-05-27 16:30:58.491
11950,58.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-22 02:20:29.271,2018-08-22 02:20:29.271
11951,59.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-13 00:50:29.262,2018-11-13 00:50:29.262
11952,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-04 01:30:29.263,2018-07-04 01:30:29.263
11953,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-12 16:30:38.259,2018-09-12 16:30:38.259
11954,67.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-23 18:10:29.238,2018-08-23 18:10:29.238
11955,52.0,jQfnryI8/B,52.0,52.0,UTC-0500,2018-12-09 15:09:48.974,2018-12-09 15:09:48.974
11956,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-25 05:20:29.276,2018-10-25 05:20:29.276
11957,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-06 02:40:29.327,2018-08-06 02:40:29.327
11958,49.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-28 00:50:29.285,2018-05-28 00:50:29.285
11959,49.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-10 06:10:29.279,2018-09-10 06:10:29.279
11960,66.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-21 14:50:29.308,2018-08-21 14:50:29.308
11961,52.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-06 05:40:58.546,2018-11-06 05:40:58.546
11962,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-16 06:00:29.239,2018-09-16 06:00:29.239
11963,71.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-15 02:31:11.033,2018-08-15 02:31:11.033
11964,48.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-29 02:50:29.263,2018-05-29 02:50:29.263
11965,61.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-30 02:40:29.271,2018-11-30 02:40:29.271
11966,70.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-10 17:00:58.530,2018-10-10 17:00:58.530
11967,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-27 05:40:51.513,2018-05-27 05:40:51.513
11968,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-28 05:01:12.648,2018-09-28 05:01:12.648
11969,70.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-10 20:00:39.773,2018-11-10 20:00:39.773
11970,48.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-22 06:20:51.487,2018-06-22 06:20:51.487
11971,72.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-03 14:41:59.892,2018-09-03 14:41:59.892
11972,63.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-19 15:00:49.277,2018-07-19 15:00:49.277
11973,76.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-08 17:00:29.305,2018-11-08 17:00:29.305
11974,50.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-07 04:30:29.275,2018-12-07 04:30:29.275
11975,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-27 02:50:29.290,2018-06-27 02:50:29.290
11976,64.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-10 13:40:51.493,2018-07-10 13:40:51.493
11977,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-01 05:40:51.494,2018-06-01 05:40:51.494
11978,65.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-24 22:20:29.266,2018-11-24 22:20:29.266
11979,52.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-05 00:10:29.307,2018-12-05 00:10:29.307
11980,71.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-30 02:20:29.308,2018-12-30 02:20:29.308
11981,62.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-23 20:50:29.320,2018-09-23 20:50:29.320
11982,78.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-13 17:10:29.315,2018-12-13 17:10:29.315
11983,57.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-20 04:50:29.316,2018-08-20 04:50:29.316
11984,64.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-03 09:30:53.191,2018-12-03 09:30:53.191
11985,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-25 15:40:29.407,2018-10-25 15:40:29.407
11986,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-30 22:00:45.561,2018-05-30 22:00:45.561
11987,64.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-22 19:00:29.240,2018-11-22 19:00:29.240
11988,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-09 21:10:51.540,2018-08-09 21:10:51.540
11989,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-17 06:40:58.523,2018-11-17 06:40:58.523
11990,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-27 03:00:29.307,2018-10-27 03:00:29.307
11991,50.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-25 10:00:29.261,2018-08-25 10:00:29.261
11992,70.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-10 02:30:29.308,2018-10-10 02:30:29.308
11993,52.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-18 05:20:29.274,2018-11-18 05:20:29.274
11994,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-17 06:30:29.246,2018-07-17 06:30:29.246
11995,50.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-15 01:40:58.462,2018-08-15 01:40:58.462
11996,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-13 14:50:51.256,2018-09-13 14:50:51.256
11997,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-10 04:50:29.253,2018-06-10 04:50:29.253
11998,50.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-24 02:10:51.489,2018-11-24 02:10:51.489
11999,64.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-11 13:31:00.317,2018-09-11 13:31:00.317
12000,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-24 20:20:29.307,2018-07-24 20:20:29.307
12001,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-22 06:50:29.267,2018-07-22 06:50:29.267
12002,49.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-18 21:00:42.913,2018-10-18 21:00:42.913
12003,58.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-13 06:51:29.827,2018-12-13 06:51:29.827
12004,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-29 05:10:29.265,2018-06-29 05:10:29.265
12005,50.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-15 02:30:29.300,2018-07-15 02:30:29.300
12006,59.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-26 10:40:29.307,2018-11-26 10:40:29.307
12007,51.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-30 18:30:29.285,2018-12-30 18:30:29.285
12008,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-02 13:20:29.268,2018-12-02 13:20:29.268
12009,61.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-21 22:50:29.245,2018-11-21 22:50:29.245
12010,69.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-17 16:40:51.538,2018-06-17 16:40:51.538
12011,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-27 02:00:29.322,2018-11-27 02:00:29.322
12012,63.0,jQfnryI8/B,63.0,63.0,UTC-0400,2018-07-29 15:45:56.572,2018-07-29 15:45:56.572
12013,77.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-31 19:40:29.327,2018-10-31 19:40:29.327
12014,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-24 14:40:29.626,2018-07-24 14:40:29.626
12015,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-16 04:20:29.283,2018-08-16 04:20:29.283
12016,63.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-31 04:00:53.088,2018-08-31 04:00:53.088
12017,50.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-22 21:40:29.278,2018-11-22 21:40:29.278
12018,68.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-06 09:30:41.654,2018-07-06 09:30:41.654
12019,49.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-03 02:20:29.246,2018-07-03 02:20:29.246
12020,64.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-14 05:50:29.240,2018-09-14 05:50:29.240
12021,71.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-28 18:41:12.756,2018-08-28 18:41:12.756
12022,70.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-01 01:10:29.291,2018-09-01 01:10:29.291
12023,54.0,jQfnryI8/B,54.0,54.0,UTC-0500,2017-11-19 19:21:57.263,2017-11-19 19:22:02.928
12024,48.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-17 05:20:29.296,2018-11-17 05:20:29.296
12025,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-20 23:20:29.326,2018-06-20 23:20:29.326
12026,70.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-28 14:10:51.470,2018-08-28 14:10:51.470
12027,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-09 12:50:29.254,2018-10-09 12:50:29.254
12028,72.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-31 18:31:01.277,2018-08-31 18:31:01.277
12029,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-31 22:30:29.277,2018-12-31 22:30:29.277
12030,82.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-22 20:30:44.274,2018-05-22 20:30:44.274
12031,67.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-27 02:30:29.270,2018-12-27 02:30:29.270
12032,80.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-22 20:50:29.264,2018-05-22 20:50:29.264
12033,66.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-27 12:50:45.914,2018-09-27 12:50:45.914
12034,89.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-22 19:00:29.305,2018-06-22 19:00:29.305
12035,56.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-05 23:50:51.525,2018-11-05 23:50:51.525
12036,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-11-01 06:50:29.309,2018-11-01 06:50:29.309
12037,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-26 02:40:59.539,2018-10-26 02:40:59.539
12038,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-28 03:50:29.279,2018-06-28 03:50:29.279
12039,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-02 22:40:29.313,2018-10-02 22:40:29.313
12040,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-14 04:30:29.238,2018-07-14 04:30:29.238
12041,59.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-10 01:10:29.267,2018-12-10 01:10:29.267
12042,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-15 16:30:29.252,2018-09-15 16:30:29.252
12043,80.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-23 01:40:29.308,2018-09-23 01:40:29.308
12044,64.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-24 01:20:29.286,2018-08-24 01:20:29.286
12045,89.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-17 21:20:31.384,2018-09-17 21:20:31.384
12046,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-28 18:40:29.282,2018-06-28 18:40:29.282
12047,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-17 01:00:29.284,2018-08-17 01:00:29.284
12048,63.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-08 23:00:52.568,2018-08-08 23:00:52.568
12049,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-30 01:50:29.327,2018-07-30 01:50:29.327
12050,126.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-01-07 18:10:21.517,2018-01-07 18:10:21.517
12051,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-16 16:50:29.255,2018-10-16 16:50:29.255
12052,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-12 03:20:51.516,2018-10-12 03:20:51.516
12053,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-11-03 22:50:29.294,2018-11-03 22:50:29.294
12054,51.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-13 06:00:29.295,2018-12-13 06:00:29.295
12055,61.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-16 13:31:13.281,2018-12-16 13:31:13.281
12056,55.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-30 06:20:29.381,2018-11-30 06:20:29.381
12057,50.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-30 01:10:29.270,2018-07-30 01:10:29.270
12058,88.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-05 18:10:36.555,2018-11-05 18:10:36.555
12059,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-19 20:30:29.236,2018-10-19 20:30:29.236
12060,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-29 21:10:29.237,2018-10-29 21:10:29.237
12061,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-10 00:10:29.263,2018-07-10 00:10:29.263
12062,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-24 01:30:29.266,2018-12-24 01:30:29.266
12063,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-08 06:00:29.246,2018-08-08 06:00:29.246
12064,58.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-30 08:10:29.295,2018-12-30 08:10:29.295
12065,68.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-15 17:00:29.322,2018-07-15 17:00:29.322
12066,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-26 16:00:29.316,2018-09-26 16:00:29.316
12067,64.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-08 01:20:29.239,2018-08-08 01:20:29.239
12068,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-28 02:10:29.312,2018-11-28 02:10:29.312
12069,62.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-22 02:50:29.239,2018-12-22 02:50:29.239
12070,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-18 02:30:29.288,2018-08-18 02:30:29.288
12071,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-28 01:50:29.293,2018-06-28 01:50:29.293
12072,70.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-09 19:40:34.735,2018-09-09 19:40:34.735
12073,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-07 05:50:29.309,2018-11-07 05:50:29.309
12074,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-07 01:00:29.258,2018-10-07 01:00:29.258
12075,52.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-19 04:50:29.292,2018-11-19 04:50:29.292
12076,59.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-06 12:10:57.122,2018-11-06 12:10:57.122
12077,58.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-07 06:00:29.254,2018-12-07 06:00:29.254
12078,50.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-22 03:10:29.325,2018-08-22 03:10:29.325
12079,56.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-09 03:20:29.248,2018-12-09 03:20:29.248
12080,53.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-09 05:50:51.526,2018-11-09 05:50:51.526
12081,81.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-14 07:41:49.586,2018-12-14 07:41:49.586
