,time_offset,floor,deviceuuid,local_start_time,local_end_time
869,UTC-0500,1.0,F/D7+hL5E5,2018-03-02 17:52:38,2018-03-02 17:52:54
870,UTC-0500,2.0,F/D7+hL5E5,2018-02-13 19:01:15,2018-02-13 19:02:05
871,UTC-0400,1.0,F/D7+hL5E5,2018-04-14 14:35:40,2018-04-14 14:36:17
872,UTC-0500,6.0,F/D7+hL5E5,2018-12-03 09:26:41,2018-12-03 09:28:05
873,UTC-0400,1.0,F/D7+hL5E5,2018-05-02 11:20:42,2018-05-02 11:21:07
874,UTC-0400,1.0,F/D7+hL5E5,2018-04-04 17:13:48,2018-04-04 17:14:03
875,UTC-0800,1.0,F/D7+hL5E5,2017-12-22 10:33:20,2017-12-22 10:33:41
876,UTC-0500,8.0,F/D7+hL5E5,2018-01-07 14:10:26,2018-01-07 14:12:20
877,UTC-0500,1.0,F/D7+hL5E5,2018-01-31 09:12:45,2018-01-31 09:12:54
878,UTC-0400,1.0,F/D7+hL5E5,2018-10-03 19:57:34,2018-10-03 19:57:41
879,UTC-0400,2.0,F/D7+hL5E5,2018-07-06 09:07:23,2018-07-06 09:07:45
880,UTC-0500,1.0,F/D7+hL5E5,2017-12-18 16:36:16,2017-12-18 16:36:44
881,UTC-0400,7.0,F/D7+hL5E5,2018-04-14 11:33:26,2018-04-14 11:34:54
882,UTC-0400,1.0,F/D7+hL5E5,2018-09-16 07:33:32,2018-09-16 07:33:42
883,UTC-0500,1.0,F/D7+hL5E5,2018-02-28 19:02:51,2018-02-28 19:03:19
884,UTC-0400,1.0,F/D7+hL5E5,2018-07-24 08:10:48,2018-07-24 08:11:09
885,UTC+0200,1.0,F/D7+hL5E5,2018-08-21 11:05:13,2018-08-21 11:05:44
886,UTC-0400,2.0,F/D7+hL5E5,2018-09-26 17:20:37,2018-09-26 17:21:54
887,UTC-0400,2.0,F/D7+hL5E5,2018-10-17 19:56:17,2018-10-17 19:57:12
888,UTC-0400,2.0,F/D7+hL5E5,2018-06-25 20:50:54,2018-06-25 20:51:40
889,UTC+0200,1.0,F/D7+hL5E5,2018-08-23 18:50:58,2018-08-23 18:51:29
890,UTC-0500,2.0,F/D7+hL5E5,2018-01-19 16:36:08,2018-01-19 16:36:59
891,UTC-0400,1.0,F/D7+hL5E5,2018-10-30 18:34:23,2018-10-30 18:34:38
892,UTC-0400,1.0,F/D7+hL5E5,2018-10-16 07:40:09,2018-10-16 07:40:22
893,UTC-0400,1.0,F/D7+hL5E5,2018-09-28 08:30:32,2018-09-28 08:30:47
894,UTC-0500,1.0,F/D7+hL5E5,2018-02-12 17:55:11,2018-02-12 17:55:24
895,UTC-0500,2.0,F/D7+hL5E5,2018-01-24 08:44:46,2018-01-24 08:45:19
896,UTC-0400,1.0,F/D7+hL5E5,2018-05-06 07:04:41,2018-05-06 07:05:09
897,UTC-0400,2.0,F/D7+hL5E5,2018-03-23 09:02:41,2018-03-23 09:03:32
898,UTC-0500,12.0,F/D7+hL5E5,2018-01-06 21:01:12,2018-01-06 21:03:38
899,UTC-0500,1.0,F/D7+hL5E5,2018-01-03 19:09:07,2018-01-03 19:09:16
900,UTC-0500,1.0,F/D7+hL5E5,2018-11-28 20:00:07,2018-11-28 20:00:25
901,UTC-0400,1.0,F/D7+hL5E5,2018-03-28 20:03:16,2018-03-28 20:03:31
902,UTC-0400,1.0,F/D7+hL5E5,2018-06-13 17:28:38,2018-06-13 17:28:57
903,UTC-0400,1.0,F/D7+hL5E5,2018-03-25 14:56:43,2018-03-25 14:56:59
904,UTC-0500,2.0,F/D7+hL5E5,2018-02-12 17:57:21,2018-02-12 17:57:49
905,UTC-0500,7.0,F/D7+hL5E5,2018-01-15 07:19:11,2018-01-15 07:20:46
906,UTC-0500,1.0,F/D7+hL5E5,2018-03-07 20:01:53,2018-03-07 20:01:59
907,UTC-0400,1.0,F/D7+hL5E5,2018-05-28 20:31:57,2018-05-28 20:32:26
908,UTC-0500,1.0,F/D7+hL5E5,2018-01-05 11:56:39,2018-01-05 11:56:45
909,UTC-0800,1.0,F/D7+hL5E5,2017-12-29 12:43:22,2017-12-29 12:43:32
910,UTC-0400,1.0,F/D7+hL5E5,2018-04-09 12:48:13,2018-04-09 12:48:29
911,UTC-0500,1.0,F/D7+hL5E5,2018-03-08 09:10:36,2018-03-08 09:10:56
912,UTC-0800,3.0,F/D7+hL5E5,2017-12-31 10:43:07,2017-12-31 10:43:54
913,UTC-0400,1.0,F/D7+hL5E5,2018-03-14 09:13:02,2018-03-14 09:13:22
914,UTC-0500,1.0,F/D7+hL5E5,2018-02-21 08:23:42,2018-02-21 08:24:00
915,UTC-0400,1.0,F/D7+hL5E5,2018-04-14 15:39:33,2018-04-14 15:39:42
916,UTC-0800,1.0,F/D7+hL5E5,2017-12-25 12:34:09,2017-12-25 12:34:36
917,UTC-0500,6.0,F/D7+hL5E5,2018-11-16 11:20:18,2018-11-16 11:21:47
918,UTC-0500,1.0,F/D7+hL5E5,2018-02-16 11:41:32,2018-02-16 11:41:52
919,UTC-0400,1.0,F/D7+hL5E5,2018-09-23 09:07:21,2018-09-23 09:07:38
920,UTC-0400,1.0,F/D7+hL5E5,2018-09-16 07:35:37,2018-09-16 07:35:46
921,UTC+0200,2.0,F/D7+hL5E5,2018-08-26 00:09:19,2018-08-26 00:09:39
922,UTC-0500,4.0,F/D7+hL5E5,2018-01-04 08:11:11,2018-01-04 08:14:06
923,UTC-0400,1.0,F/D7+hL5E5,2018-05-23 08:31:52,2018-05-23 08:32:01
924,UTC-0500,1.0,F/D7+hL5E5,2018-01-29 17:34:32,2018-01-29 17:34:55
925,UTC-0400,1.0,F/D7+hL5E5,2018-10-17 08:18:46,2018-10-17 08:19:04
926,UTC-0500,7.0,F/D7+hL5E5,2018-02-28 06:58:26,2018-02-28 06:59:39
927,UTC-0400,1.0,F/D7+hL5E5,2018-05-15 19:39:48,2018-05-15 19:40:17
928,UTC-0400,1.0,F/D7+hL5E5,2018-03-27 08:13:49,2018-03-27 08:14:03
929,UTC-0400,1.0,F/D7+hL5E5,2018-04-06 19:09:34,2018-04-06 19:09:50
930,UTC-0400,1.0,F/D7+hL5E5,2018-03-12 07:44:37,2018-03-12 07:45:01
931,UTC-0500,1.0,F/D7+hL5E5,2018-02-28 09:01:33,2018-02-28 09:01:45
932,UTC-0400,1.0,F/D7+hL5E5,2018-03-21 20:05:09,2018-03-21 20:05:32
933,UTC-0500,2.0,F/D7+hL5E5,2018-11-27 17:48:00,2018-11-27 17:48:31
934,UTC-0400,1.0,F/D7+hL5E5,2018-03-14 17:15:54,2018-03-14 17:16:10
935,UTC-0400,1.0,F/D7+hL5E5,2018-03-14 20:51:43,2018-03-14 20:51:51
936,UTC-0400,2.0,F/D7+hL5E5,2018-07-29 16:25:48,2018-07-29 16:26:11
937,UTC-0400,1.0,F/D7+hL5E5,2018-06-18 08:12:33,2018-06-18 08:12:59
938,UTC-0400,5.0,F/D7+hL5E5,2018-03-28 17:15:13,2018-03-28 17:17:13
939,UTC-0400,1.0,F/D7+hL5E5,2018-06-13 17:31:10,2018-06-13 17:31:33
940,UTC-0500,9.0,F/D7+hL5E5,2018-01-30 17:24:46,2018-01-30 17:26:42
